student_id,academic_year,year_level,faculty,study_mode,entry_pathway,gender,residency_status,age,family_income_band,parental_education,scholarship_type,employment_status,attendance_pct,weekly_study_hrs,prior_gpa,internet_access,support_services_used,mental_health_support,units_enrolled,units_completed,at_risk_flag,composite_score,final_outcome,final_gpa
STU-00575,2024,4,Arts & Humanities,Part-time,High School (ATAR),Female,International,24,Upper-Mid ($110–160k),TAFE / Certificate,Equity / Need-Based,Full-time (>20 hrs),58.3,5.6,3.42,Yes,Peer Tutoring,No,2,0,Yes,47.17,Fail,0.53
STU-00576,2024,3,Engineering,Part-time,Mature Age Entry,Male,Domestic,28,Upper-Mid ($110–160k),Postgraduate,None,Full-time (>20 hrs),48.8,3.4,2.2,Yes,None,No,2,1,Yes,40.96,Fail,1.44
STU-00577,2022,4,Engineering,Part-time,High School (ATAR),Male,International,26,Mid ($70–110k),Bachelor,None,Part-time (≤20 hrs),89.6,17.0,3.6,Yes,Academic Advisor,No,2,2,No,61.15,Pass,2.87
STU-00578,2022,4,Business,Full-time,TAFE / Diploma,Male,International,25,Upper-Mid ($110–160k),No Tertiary,None,Not Employed,71.3,12.8,3.36,Yes,Peer Tutoring,No,4,4,No,55.22,Pass,2.83
STU-00579,2022,1,Education,Full-time,Transfer / Credit,Female,Domestic,22,Mid ($70–110k),Bachelor,None,Part-time (≤20 hrs),94.9,20.9,2.12,Yes,Academic Advisor,No,4,4,No,62.76,Pass,2.15
STU-00580,2024,3,Health Sciences,Part-time,High School (ATAR),Male,International,24,Mid ($70–110k),No Tertiary,None,Part-time (≤20 hrs),69.3,19.0,3.68,Yes,Academic Advisor,No,2,2,No,58.73,Pass,2.94
STU-00581,2022,2,Health Sciences,Full-time,Transfer / Credit,Female,Domestic,24,Upper-Mid ($110–160k),Bachelor,None,Part-time (≤20 hrs),72.3,18.5,4.0,Yes,Academic Advisor,No,4,4,No,58.66,Pass,2.21
STU-00582,2022,1,Business,Full-time,High School (ATAR),Female,Domestic,21,Lower-Mid ($40–70k),Bachelor,None,Not Employed,93.6,2.8,2.79,Yes,Peer Tutoring,No,4,4,Yes,67.75,Pass,2.26
STU-00583,2023,1,Information Technology,Part-time,TAFE / Diploma,Male,Domestic,20,High (>$160k),TAFE / Certificate,Merit-Based,Part-time (≤20 hrs),75.8,19.5,3.57,Yes,Multiple Services,Yes,2,2,No,65.07,Pass,2.05
STU-00584,2023,1,Information Technology,Full-time,TAFE / Diploma,Male,Domestic,24,High (>$160k),Bachelor,None,Part-time (≤20 hrs),63.5,9.5,2.69,Yes,Academic Advisor,No,4,4,No,57.78,Pass,2.91
STU-00585,2024,1,Engineering,Full-time,High School (ATAR),Female,International,21,Lower-Mid ($40–70k),Postgraduate,None,Full-time (>20 hrs),53.8,4.1,3.39,Yes,Multiple Services,Yes,4,4,Yes,46.09,Pass,2.72
STU-00586,2024,4,Engineering,Full-time,High School (ATAR),Male,International,26,High (>$160k),TAFE / Certificate,Merit-Based,Part-time (≤20 hrs),90.9,23.7,3.88,Yes,Academic Advisor,No,4,4,No,59.0,Pass,2.35
STU-00587,2023,4,Business,Part-time,High School (ATAR),Male,Domestic,22,High (>$160k),No Tertiary,Equity / Need-Based,Part-time (≤20 hrs),55.8,15.8,3.11,Yes,Multiple Services,Yes,2,2,Yes,48.28,Pass,2.24
STU-00588,2023,4,Engineering,Part-time,International Pathway,Female,Domestic,26,High (>$160k),No Tertiary,Merit-Based,Full-time (>20 hrs),61.9,10.2,2.5,Yes,None,No,2,0,No,32.35,Fail,1.83
STU-00589,2024,1,Arts & Humanities,Full-time,High School (ATAR),Male,Domestic,28,Mid ($70–110k),Bachelor,None,Not Employed,79.2,21.9,2.97,Yes,Peer Tutoring,No,4,4,No,68.72,Distinction,3.45
STU-00590,2023,1,Business,Full-time,TAFE / Diploma,Male,International,20,Mid ($70–110k),No Tertiary,Merit-Based,Part-time (≤20 hrs),65.0,23.2,3.09,Yes,Multiple Services,Yes,4,4,No,59.88,Pass,2.13
STU-00591,2022,1,Engineering,Full-time,TAFE / Diploma,Male,International,20,High (>$160k),No Tertiary,Merit-Based,Part-time (≤20 hrs),61.0,17.9,2.77,Yes,Academic Advisor,No,4,4,No,62.41,Pass,2.67
STU-00592,2022,1,Education,Full-time,Mature Age Entry,Female,International,20,Lower-Mid ($40–70k),Bachelor,Merit-Based,Not Employed,100.0,21.5,2.47,Yes,Counselling,Yes,4,4,No,68.91,Distinction,3.29
STU-00593,2022,1,Health Sciences,Full-time,High School (ATAR),Male,International,20,Upper-Mid ($110–160k),No Tertiary,None,Part-time (≤20 hrs),70.4,17.9,3.14,Yes,None,No,4,4,No,54.27,Pass,2.51
STU-00594,2024,4,Health Sciences,Full-time,High School (ATAR),Male,Domestic,27,Low (<$40k),Bachelor,None,Part-time (≤20 hrs),99.1,23.5,3.77,Yes,Multiple Services,Yes,4,4,No,77.81,Pass,2.33
STU-00595,2023,1,Business,Full-time,High School (ATAR),Male,Domestic,20,Low (<$40k),No Tertiary,None,Part-time (≤20 hrs),46.6,17.4,3.76,Yes,None,No,4,3,Yes,51.22,Fail,1.32
STU-00596,2023,3,Business,Full-time,Mature Age Entry,Male,Domestic,28,Low (<$40k),TAFE / Certificate,None,Not Employed,66.7,12.3,2.24,No,None,No,4,4,No,53.99,Pass,2.23
STU-00597,2022,1,Business,Full-time,High School (ATAR),Non-binary / Other,International,19,Low (<$40k),Postgraduate,None,Full-time (>20 hrs),75.4,14.9,3.23,Yes,Peer Tutoring,No,4,4,Yes,42.13,Pass,2.55
STU-00598,2023,2,Information Technology,Full-time,High School (ATAR),Female,International,22,Lower-Mid ($40–70k),No Tertiary,None,Not Employed,44.5,20.2,2.72,Yes,Peer Tutoring,No,4,4,Yes,54.02,Pass,2.53
STU-00599,2022,3,Education,Full-time,TAFE / Diploma,Female,Domestic,26,Lower-Mid ($40–70k),No Tertiary,Merit-Based,Part-time (≤20 hrs),69.8,24.6,2.53,Yes,Academic Advisor,No,4,4,No,48.24,Pass,2.54
STU-00600,2023,3,Education,Full-time,High School (ATAR),Female,Domestic,23,Mid ($70–110k),Postgraduate,None,Part-time (≤20 hrs),70.8,10.1,3.14,Yes,Academic Advisor,No,4,4,No,60.04,Pass,2.87
STU-00601,2023,1,Arts & Humanities,Full-time,High School (ATAR),Male,Domestic,21,Lower-Mid ($40–70k),Bachelor,None,Not Employed,69.3,20.8,1.81,Yes,None,No,4,4,No,46.43,Pass,2.83
STU-00602,2023,3,Engineering,Full-time,High School (ATAR),Male,Domestic,23,Lower-Mid ($40–70k),TAFE / Certificate,None,Part-time (≤20 hrs),77.7,21.0,3.55,Yes,Academic Advisor,No,4,4,No,63.79,Pass,2.32
STU-00603,2024,1,Business,Full-time,Transfer / Credit,Female,Domestic,23,Low (<$40k),No Tertiary,None,Not Employed,96.9,25.5,3.49,Yes,Multiple Services,Yes,4,4,No,84.53,Distinction,3.24
STU-00604,2022,2,Arts & Humanities,Full-time,High School (ATAR),Female,Domestic,24,Upper-Mid ($110–160k),Bachelor,External,Part-time (≤20 hrs),84.3,10.3,2.79,Yes,Counselling,Yes,4,4,No,59.62,Pass,2.41
STU-00605,2024,3,Arts & Humanities,Part-time,High School (ATAR),Female,Domestic,25,Low (<$40k),No Tertiary,Equity / Need-Based,Part-time (≤20 hrs),64.5,11.2,3.16,Yes,None,No,2,2,No,47.76,Pass,2.28
STU-00606,2023,3,Information Technology,Full-time,TAFE / Diploma,Male,International,23,Lower-Mid ($40–70k),TAFE / Certificate,External,Not Employed,92.3,19.4,3.35,Yes,Counselling,Yes,4,4,No,72.48,Pass,2.75
STU-00607,2024,3,Health Sciences,Full-time,Transfer / Credit,Male,International,25,Upper-Mid ($110–160k),Bachelor,External,Not Employed,84.1,16.6,1.84,Yes,None,No,4,4,No,63.19,Pass,2.58
STU-00608,2022,4,Health Sciences,Full-time,Mature Age Entry,Female,Domestic,24,Mid ($70–110k),TAFE / Certificate,None,Not Employed,83.1,12.6,3.55,Yes,Peer Tutoring,No,4,4,No,58.39,Pass,2.43
STU-00609,2023,2,Engineering,Full-time,Transfer / Credit,Female,International,20,Mid ($70–110k),No Tertiary,Merit-Based,Part-time (≤20 hrs),65.5,24.8,2.72,Yes,Counselling,Yes,4,4,No,58.89,Pass,2.11
STU-00610,2023,2,Health Sciences,Full-time,High School (ATAR),Female,Domestic,22,Lower-Mid ($40–70k),Postgraduate,None,Not Employed,86.8,14.1,1.85,Yes,Multiple Services,Yes,4,4,No,57.63,Pass,2.49
STU-00611,2023,2,Education,Part-time,TAFE / Diploma,Male,Domestic,22,Lower-Mid ($40–70k),No Tertiary,Merit-Based,Not Employed,68.7,20.1,2.21,Yes,Academic Advisor,No,2,2,No,53.37,Pass,2.23
STU-00612,2022,4,Engineering,Part-time,High School (ATAR),Female,International,24,Mid ($70–110k),TAFE / Certificate,None,Not Employed,79.4,9.0,3.41,Yes,None,No,2,2,No,58.43,Pass,2.23
STU-00613,2024,3,Education,Full-time,TAFE / Diploma,Female,Domestic,23,Lower-Mid ($40–70k),Bachelor,None,Part-time (≤20 hrs),73.5,26.0,2.83,Yes,None,No,4,4,No,52.69,Pass,2.65
STU-00614,2023,2,Health Sciences,Full-time,High School (ATAR),Female,International,23,Mid ($70–110k),Bachelor,None,Not Employed,80.7,16.7,3.22,Yes,Academic Advisor,No,4,4,No,73.5,Pass,2.76
STU-00615,2023,4,Information Technology,Full-time,High School (ATAR),Female,Domestic,27,Upper-Mid ($110–160k),Bachelor,Merit-Based,Part-time (≤20 hrs),74.6,15.3,3.19,Yes,Peer Tutoring,No,4,4,No,70.52,Distinction,3.63
STU-00616,2023,2,Engineering,Full-time,High School (ATAR),Female,International,22,High (>$160k),TAFE / Certificate,None,Not Employed,79.2,23.0,2.98,Yes,None,No,4,4,No,52.91,Pass,2.69
STU-00617,2023,1,Information Technology,Full-time,TAFE / Diploma,Male,International,21,Upper-Mid ($110–160k),Bachelor,Equity / Need-Based,Not Employed,70.4,15.8,3.26,Yes,Peer Tutoring,No,4,4,No,57.37,Pass,2.38
STU-00618,2022,4,Engineering,Full-time,TAFE / Diploma,Male,Domestic,24,Low (<$40k),Postgraduate,None,Full-time (>20 hrs),68.6,11.7,3.59,Yes,Counselling,Yes,4,4,Yes,54.57,Pass,2.5
STU-00619,2023,4,Education,Full-time,TAFE / Diploma,Female,Domestic,22,Upper-Mid ($110–160k),Bachelor,Equity / Need-Based,Part-time (≤20 hrs),73.1,16.3,2.79,Yes,Academic Advisor,No,4,4,No,70.31,Distinction,3.06
STU-00620,2024,4,Health Sciences,Full-time,High School (ATAR),Male,Domestic,28,Mid ($70–110k),No Tertiary,None,Part-time (≤20 hrs),80.1,19.7,4.0,Yes,None,No,4,4,No,75.81,Pass,2.59
STU-00621,2024,2,Business,Part-time,Transfer / Credit,Male,Domestic,22,Low (<$40k),Postgraduate,None,Part-time (≤20 hrs),78.9,15.6,3.14,Yes,None,No,2,2,No,56.33,Pass,2.6
STU-00622,2024,1,Health Sciences,Full-time,High School (ATAR),Male,Domestic,20,High (>$160k),Postgraduate,External,Full-time (>20 hrs),82.7,18.3,2.69,Yes,Academic Advisor,No,4,2,Yes,50.05,Fail,1.86
STU-00623,2023,1,Arts & Humanities,Part-time,Mature Age Entry,Female,Domestic,24,Lower-Mid ($40–70k),No Tertiary,None,Part-time (≤20 hrs),87.4,22.2,2.73,Yes,None,No,2,2,No,54.38,Pass,2.88
STU-00624,2022,4,Arts & Humanities,Part-time,Mature Age Entry,Male,Domestic,27,Lower-Mid ($40–70k),TAFE / Certificate,External,Part-time (≤20 hrs),75.2,4.8,3.08,Yes,None,No,2,0,Yes,33.77,Fail,1.18
STU-00625,2023,2,Health Sciences,Part-time,Mature Age Entry,Female,Domestic,17,High (>$160k),Postgraduate,None,Part-time (≤20 hrs),61.1,10.9,2.45,Yes,None,No,2,0,No,45.69,Fail,1.4
STU-00626,2024,3,Engineering,Full-time,TAFE / Diploma,Female,International,24,Low (<$40k),Bachelor,None,Part-time (≤20 hrs),71.8,6.6,3.66,No,None,No,4,4,Yes,59.82,Pass,2.19
STU-00627,2022,3,Health Sciences,Full-time,High School (ATAR),Female,Domestic,24,Lower-Mid ($40–70k),No Tertiary,None,Not Employed,88.9,13.2,2.45,Yes,Academic Advisor,No,4,4,No,65.71,Pass,2.02
STU-00628,2022,4,Engineering,Full-time,Transfer / Credit,Female,Domestic,21,Mid ($70–110k),No Tertiary,Merit-Based,Part-time (≤20 hrs),68.7,27.2,2.34,Yes,Academic Advisor,No,4,4,No,62.44,Pass,2.44
STU-00629,2024,1,Engineering,Full-time,TAFE / Diploma,Female,International,25,Lower-Mid ($40–70k),TAFE / Certificate,Merit-Based,Not Employed,95.3,26.3,3.19,Yes,Multiple Services,Yes,4,4,No,77.51,Pass,2.53
STU-00630,2023,4,Education,Full-time,High School (ATAR),Female,International,25,Mid ($70–110k),Bachelor,Merit-Based,Full-time (>20 hrs),65.4,10.3,2.81,Yes,None,No,4,4,Yes,53.6,Pass,2.96
STU-00631,2024,3,Information Technology,Part-time,High School (ATAR),Female,Domestic,24,High (>$160k),Postgraduate,None,Part-time (≤20 hrs),37.1,13.6,3.73,Yes,Peer Tutoring,No,2,2,Yes,52.72,Pass,2.93
STU-00632,2024,3,Arts & Humanities,Full-time,High School (ATAR),Female,International,20,Lower-Mid ($40–70k),Bachelor,None,Not Employed,75.9,19.6,3.3,Yes,None,No,4,4,No,66.73,Pass,2.09
STU-00633,2022,2,Health Sciences,Full-time,Transfer / Credit,Female,Domestic,20,Upper-Mid ($110–160k),Postgraduate,None,Not Employed,76.4,16.1,2.47,Yes,Counselling,Yes,4,4,No,49.95,Pass,2.56
STU-00634,2023,2,Engineering,Full-time,High School (ATAR),Male,Domestic,19,Low (<$40k),Postgraduate,Equity / Need-Based,Part-time (≤20 hrs),91.5,17.4,2.7,Yes,None,No,4,4,No,58.17,Pass,2.95
STU-00635,2022,3,Business,Part-time,Mature Age Entry,Female,Domestic,25,Lower-Mid ($40–70k),No Tertiary,Equity / Need-Based,Part-time (≤20 hrs),58.2,12.6,2.68,Yes,None,No,2,2,Yes,45.85,Pass,2.38
STU-00636,2022,1,Business,Full-time,International Pathway,Female,International,22,Upper-Mid ($110–160k),TAFE / Certificate,Equity / Need-Based,Part-time (≤20 hrs),100.0,21.7,2.7,Yes,None,No,4,4,No,73.97,Pass,2.87
STU-00637,2024,3,Business,Full-time,High School (ATAR),Non-binary / Other,International,22,Mid ($70–110k),TAFE / Certificate,None,Part-time (≤20 hrs),74.0,9.2,4.0,Yes,Academic Advisor,No,4,4,No,62.21,Pass,2.61
STU-00638,2024,1,Education,Full-time,Mature Age Entry,Female,Domestic,23,Mid ($70–110k),TAFE / Certificate,None,Not Employed,82.4,15.4,2.42,Yes,Peer Tutoring,No,4,4,No,65.52,Pass,2.79
STU-00639,2022,3,Business,Full-time,TAFE / Diploma,Non-binary / Other,International,23,Low (<$40k),Postgraduate,None,Not Employed,65.6,19.2,2.9,Yes,None,No,4,4,No,54.2,Pass,2.65
STU-00640,2022,3,Arts & Humanities,Part-time,Transfer / Credit,Female,Domestic,25,Upper-Mid ($110–160k),Postgraduate,None,Part-time (≤20 hrs),66.4,26.8,2.81,Yes,Counselling,Yes,2,2,No,55.94,Pass,2.47
STU-00641,2022,4,Education,Full-time,High School (ATAR),Female,Domestic,23,High (>$160k),TAFE / Certificate,None,Full-time (>20 hrs),88.6,12.5,2.13,Yes,None,No,4,4,Yes,65.35,Pass,2.23
STU-00642,2023,3,Business,Part-time,TAFE / Diploma,Male,Domestic,20,Low (<$40k),Bachelor,None,Part-time (≤20 hrs),62.4,10.9,2.69,Yes,Academic Advisor,No,2,1,No,48.92,Fail,1.56
STU-00643,2022,3,Business,Full-time,Transfer / Credit,Female,Domestic,19,Upper-Mid ($110–160k),Bachelor,None,Part-time (≤20 hrs),72.0,15.9,2.42,Yes,Peer Tutoring,No,4,4,No,55.31,Pass,2.6
STU-00644,2024,1,Health Sciences,Part-time,Mature Age Entry,Male,International,20,Low (<$40k),Bachelor,Merit-Based,Part-time (≤20 hrs),85.6,14.2,3.29,Yes,Peer Tutoring,No,2,2,No,68.05,Pass,2.4
STU-00645,2023,2,Information Technology,Part-time,High School (ATAR),Male,Domestic,26,Lower-Mid ($40–70k),Bachelor,Merit-Based,Full-time (>20 hrs),41.0,15.9,3.11,Yes,Academic Advisor,No,2,0,Yes,36.07,Withdrawn,0.0
STU-00646,2022,1,Health Sciences,Full-time,High School (ATAR),Male,International,23,Lower-Mid ($40–70k),Bachelor,None,Not Employed,65.4,17.6,2.78,Yes,Peer Tutoring,No,4,4,No,55.41,Pass,2.85
STU-00647,2024,1,Business,Full-time,Transfer / Credit,Male,Domestic,24,Low (<$40k),Bachelor,Merit-Based,Full-time (>20 hrs),80.9,13.8,3.01,Yes,Peer Tutoring,No,4,4,Yes,45.28,Pass,2.49
STU-00648,2024,1,Engineering,Part-time,TAFE / Diploma,Male,Domestic,20,Mid ($70–110k),TAFE / Certificate,External,Not Employed,69.4,12.7,2.46,Yes,None,No,2,2,No,53.44,Pass,2.85
STU-00649,2023,2,Information Technology,Part-time,Transfer / Credit,Male,International,20,Upper-Mid ($110–160k),Postgraduate,Merit-Based,Full-time (>20 hrs),55.5,9.5,3.08,Yes,None,No,2,2,Yes,43.85,Pass,2.69
STU-00650,2024,1,Information Technology,Full-time,Mature Age Entry,Male,Domestic,17,Upper-Mid ($110–160k),Bachelor,Merit-Based,Part-time (≤20 hrs),57.1,28.3,3.71,Yes,None,No,4,4,Yes,70.21,Pass,2.03
STU-00651,2023,3,Health Sciences,Full-time,High School (ATAR),Male,Domestic,25,Lower-Mid ($40–70k),TAFE / Certificate,Merit-Based,Full-time (>20 hrs),85.8,10.5,3.28,Yes,Multiple Services,Yes,4,4,Yes,61.14,Pass,2.55
STU-00652,2023,1,Arts & Humanities,Full-time,High School (ATAR),Male,Domestic,24,High (>$160k),Bachelor,Equity / Need-Based,Not Employed,72.7,13.7,2.54,Yes,Academic Advisor,No,4,4,No,65.13,Pass,2.39
STU-00653,2022,2,Arts & Humanities,Full-time,Mature Age Entry,Female,International,26,Upper-Mid ($110–160k),TAFE / Certificate,None,Full-time (>20 hrs),75.0,13.2,3.18,Yes,Peer Tutoring,No,4,4,Yes,52.8,Pass,2.62
STU-00654,2024,4,Engineering,Full-time,High School (ATAR),Male,Domestic,26,Upper-Mid ($110–160k),No Tertiary,None,Not Employed,100.0,16.1,3.11,Yes,None,No,4,4,No,65.98,Pass,2.95
STU-00655,2023,2,Engineering,Part-time,High School (ATAR),Female,International,20,Low (<$40k),TAFE / Certificate,Merit-Based,Part-time (≤20 hrs),55.3,17.8,4.0,Yes,Peer Tutoring,No,2,0,Yes,45.18,Fail,1.0
STU-00656,2023,1,Health Sciences,Part-time,Mature Age Entry,Male,Domestic,17,Low (<$40k),Bachelor,None,Not Employed,86.2,14.6,3.32,Yes,Counselling,Yes,2,2,No,66.02,Pass,2.68
STU-00657,2022,2,Business,Full-time,TAFE / Diploma,Female,Domestic,23,High (>$160k),Postgraduate,Merit-Based,Full-time (>20 hrs),71.3,20.0,3.23,Yes,None,No,4,4,Yes,60.53,Pass,2.13
STU-00658,2024,1,Information Technology,Full-time,High School (ATAR),Male,International,19,Upper-Mid ($110–160k),Postgraduate,None,Part-time (≤20 hrs),79.0,18.2,3.28,Yes,None,No,4,4,No,59.14,Pass,2.69
STU-00659,2024,3,Arts & Humanities,Full-time,High School (ATAR),Female,International,24,Low (<$40k),No Tertiary,Merit-Based,Part-time (≤20 hrs),77.1,25.6,3.82,Yes,None,No,4,4,No,64.98,Pass,2.87
STU-00660,2024,1,Health Sciences,Full-time,Mature Age Entry,Male,Domestic,20,Upper-Mid ($110–160k),Bachelor,None,Not Employed,74.2,9.8,3.12,Yes,Academic Advisor,No,4,4,No,57.71,Pass,2.41
STU-00661,2023,1,Business,Full-time,TAFE / Diploma,Female,Domestic,22,Mid ($70–110k),No Tertiary,External,Not Employed,66.2,21.2,2.49,Yes,Peer Tutoring,No,4,4,No,64.15,Pass,2.59
STU-00662,2024,1,Business,Full-time,High School (ATAR),Female,Domestic,23,Upper-Mid ($110–160k),Bachelor,None,Part-time (≤20 hrs),64.2,15.4,2.42,Yes,Academic Advisor,No,4,4,No,61.44,Pass,2.84
STU-00663,2023,3,Education,Full-time,High School (ATAR),Male,Domestic,23,Upper-Mid ($110–160k),Postgraduate,None,Full-time (>20 hrs),58.0,11.4,3.53,Yes,None,No,4,3,Yes,51.22,Fail,0.94
STU-00664,2024,2,Business,Full-time,High School (ATAR),Female,International,22,Lower-Mid ($40–70k),No Tertiary,Merit-Based,Part-time (≤20 hrs),74.9,22.9,2.58,Yes,None,No,4,4,No,57.8,Pass,2.85
STU-00665,2023,1,Health Sciences,Full-time,TAFE / Diploma,Male,Domestic,18,Mid ($70–110k),No Tertiary,None,Not Employed,70.8,19.3,3.16,Yes,Academic Advisor,No,4,4,No,66.9,Pass,2.15
STU-00666,2023,1,Engineering,Full-time,High School (ATAR),Male,Domestic,21,Low (<$40k),Postgraduate,None,Not Employed,56.1,18.9,3.82,Yes,None,No,4,4,Yes,69.47,Distinction,3.08
STU-00667,2023,1,Health Sciences,Part-time,TAFE / Diploma,Male,International,21,Low (<$40k),Bachelor,None,Full-time (>20 hrs),60.0,15.6,3.18,Yes,None,No,2,0,No,47.7,Fail,0.89
STU-00668,2022,1,Business,Part-time,Transfer / Credit,Female,Domestic,19,Upper-Mid ($110–160k),Postgraduate,None,Full-time (>20 hrs),32.2,14.2,2.14,Yes,Counselling,Yes,2,0,Yes,29.54,Fail,1.37
STU-00669,2024,3,Education,Full-time,High School (ATAR),Female,Domestic,24,Upper-Mid ($110–160k),Bachelor,None,Not Employed,67.7,20.4,2.9,Yes,Peer Tutoring,No,4,4,No,63.76,Pass,2.77
STU-00670,2023,3,Information Technology,Part-time,Transfer / Credit,Female,Domestic,22,Lower-Mid ($40–70k),TAFE / Certificate,None,Part-time (≤20 hrs),80.3,14.6,2.86,Yes,Peer Tutoring,No,2,1,No,46.81,Fail,0.66
STU-00671,2022,1,Health Sciences,Part-time,High School (ATAR),Female,Domestic,22,Mid ($70–110k),Bachelor,None,Not Employed,74.3,13.8,3.78,Yes,None,No,2,0,No,49.44,Fail,0.88
STU-00672,2024,3,Education,Part-time,TAFE / Diploma,Male,Domestic,25,Mid ($70–110k),TAFE / Certificate,None,Not Employed,100.0,13.0,2.35,Yes,Academic Advisor,No,2,2,No,64.12,Pass,2.54
STU-00673,2024,3,Engineering,Full-time,Mature Age Entry,Female,Domestic,17,Mid ($70–110k),No Tertiary,None,Not Employed,68.3,11.7,2.33,Yes,None,No,4,4,No,61.91,Pass,2.43
STU-00674,2023,1,Arts & Humanities,Full-time,High School (ATAR),Male,Domestic,21,Lower-Mid ($40–70k),Bachelor,Equity / Need-Based,Not Employed,86.6,26.6,4.0,Yes,Counselling,Yes,4,4,No,81.49,Pass,2.17
STU-00675,2024,3,Engineering,Full-time,International Pathway,Female,Domestic,26,Lower-Mid ($40–70k),Bachelor,None,Not Employed,79.0,22.8,3.4,Yes,Academic Advisor,No,4,4,No,85.32,Distinction,3.08
STU-00676,2024,1,Business,Full-time,High School (ATAR),Female,Domestic,21,Upper-Mid ($110–160k),No Tertiary,None,Not Employed,62.1,22.7,2.53,Yes,None,No,4,4,No,56.0,Pass,2.83
STU-00677,2024,2,Arts & Humanities,Part-time,High School (ATAR),Male,Domestic,22,Mid ($70–110k),Bachelor,None,Part-time (≤20 hrs),89.9,12.2,3.73,Yes,Academic Advisor,No,2,2,No,55.98,Pass,2.19
STU-00678,2023,1,Health Sciences,Full-time,High School (ATAR),Female,International,20,Lower-Mid ($40–70k),No Tertiary,None,Not Employed,78.0,20.3,3.69,Yes,Counselling,Yes,4,4,No,56.48,Pass,2.17
STU-00679,2022,4,Business,Full-time,TAFE / Diploma,Female,Domestic,27,Low (<$40k),No Tertiary,Merit-Based,Part-time (≤20 hrs),71.9,15.0,3.96,Yes,Counselling,Yes,4,4,No,61.09,Pass,2.86
STU-00680,2022,3,Health Sciences,Full-time,International Pathway,Female,Domestic,23,Mid ($70–110k),Bachelor,Merit-Based,Full-time (>20 hrs),70.2,15.8,4.0,Yes,Academic Advisor,No,4,4,Yes,66.99,Pass,2.37
STU-00681,2024,3,Health Sciences,Full-time,High School (ATAR),Male,Domestic,24,Mid ($70–110k),TAFE / Certificate,None,Part-time (≤20 hrs),100.0,4.7,3.3,Yes,None,No,4,4,Yes,63.38,Pass,2.66
STU-00682,2024,3,Health Sciences,Full-time,Transfer / Credit,Female,Domestic,26,High (>$160k),Postgraduate,None,Not Employed,84.7,23.9,1.74,Yes,Academic Advisor,No,4,4,No,60.91,Pass,2.76
STU-00683,2022,3,Information Technology,Full-time,High School (ATAR),Female,Domestic,21,Lower-Mid ($40–70k),No Tertiary,None,Part-time (≤20 hrs),67.3,13.1,2.55,Yes,None,No,4,4,No,53.82,Pass,2.78
STU-00684,2024,4,Information Technology,Full-time,Transfer / Credit,Female,Domestic,30,Upper-Mid ($110–160k),No Tertiary,Equity / Need-Based,Part-time (≤20 hrs),68.9,15.6,3.9,Yes,Multiple Services,Yes,4,4,No,64.14,Pass,2.92
STU-00685,2022,4,Engineering,Full-time,High School (ATAR),Female,Domestic,22,Low (<$40k),No Tertiary,Merit-Based,Not Employed,67.8,16.2,2.45,Yes,Academic Advisor,No,4,4,No,46.67,Pass,2.81
